JN397364.1	0	UNVERIFIED: HIV-1 isolate VC1 from USA, partial genome
KF526265.1	0	HIV-1 isolate 20CB4_46F1 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KF526312.1	0	HIV-1 isolate 22CC9_induced from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KF526323.1	0	HIV-1 isolate 23CB6_induced from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196672.1	0	HIV-1 isolate 505_0071a.WG04 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196689.1	0	HIV-1 isolate 505_0102a.WG01 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196758.1	0	HIV-1 isolate 505_0396a.WG8 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, complete cds
MG196815.1	0	HIV-1 isolate 505_0724a.WG02 from USA nonfunctional gag protein (gag) gene, complete sequence; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197084.1	0	HIV-1 isolate 505_1730a.WG08 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197146.1	0	HIV-1 isolate 505_1982a.WG07 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KU641402.1	0	HIV-1 isolate AMBI-CLONE, complete genome
KF384798.1	0	HIV-1 isolate CP10-3A from USA, partial genome
KF384799.1	0	HIV-1 isolate CP12-10 from USA, partial genome
KF384800.1	0	HIV-1 isolate CP13-2 from USA, partial genome
KF384801.1	0	HIV-1 isolate CP3-6 from USA, partial genome
KF384802.1	0	HIV-1 isolate CP4-2B from USA, partial genome
KF384803.1	0	HIV-1 isolate CP5-3A from USA, partial genome
KF384804.1	0	HIV-1 isolate CP6-2E from USA, partial genome
KF384805.1	0	HIV-1 isolate CP7-2B from USA, partial genome
KF384806.1	0	HIV-1 isolate CP8-4 from USA, partial genome
KF384807.1	0	HIV-1 isolate CP9-1A from USA, partial genome
KC473831.1	0	HIV-1 isolate DEMB11US002 from USA nonfunctional gag protein (gag) gene, complete sequence; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence
KC473832.1	0	HIV-1 isolate DEMB11US004 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence
KC473833.1	0	HIV-1 isolate DEMB11US006 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KC473834.1	0	HIV-1 isolate DEMB11US011 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence
KC473835.1	0	HIV-1 isolate DEMB11US015 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KF384808.1	0	HIV-1 isolate ES22-27 from USA, partial genome
JN397362.1	0	UNVERIFIED: HIV-1 isolate ES38 from USA, partial genome
KF384810.1	0	HIV-1 isolate ES39-42 from USA, partial genome
KF384811.1	0	HIV-1 isolate ES40-24 from USA, partial genome
MW924804.1	0	HIV-1 isolate HIV/USA/AC04_post from USA, complete genome
KF384812.1	0	HIV-1 isolate VC3-14 from USA, partial genome
KF384813.1	0	HIV-1 isolate VC5-3 from USA, partial genome
KF384814.1	0	HIV-1 isolate VC6-2 from USA, partial genome
MZ080970.1	0	HIV-1 isolate 1292_PBNV_33 from USA, complete genome
OL872748.1	0	HIV-1 isolate 2241-PBTM-27 from USA, complete genome
OL872749.1	0	HIV-1 isolate 2278-PBEM-21 from USA, complete genome
KY778473.1	0	HIV-1 isolate 2302-PBEM-13 from USA, partial genome
KY778615.1	0	HIV-1 isolate 2452-PBEM-13 from USA, partial genome
OL872750.1	0	HIV-1 isolate 2469-PBEM-7 from USA, complete genome
MH897911.1	0	HIV-1 isolate 409_133+F_w02VT from USA, complete genome
MH897915.1	0	HIV-1 isolate 421_34+F_w01VT from USA, complete genome
MH897917.1	0	HIV-1 isolate 432_133+F_w18VT_WG from USA, complete genome
MG196642.1	0	HIV-1 isolate 505_0012a.WG03 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196702.1	0	HIV-1 isolate 505_0122a.WG06 from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196819.1	0	HIV-1 isolate 505_0772a.WG2 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196879.1	0	HIV-1 isolate 505_0997a.WG03 from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196921.1	0	HIV-1 isolate 505_1012a.WG08 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, complete cds
MG196922.1	0	HIV-1 isolate 505_1144a.WG02 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG196952.1	0	HIV-1 isolate 505_1226a.WG08 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197013.1	0	HIV-1 isolate 505_1295a.WG10 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197046.1	0	HIV-1 isolate 505_1413a.WG05 from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197064.1	0	HIV-1 isolate 505_1672a.WG7 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197083.1	0	HIV-1 isolate 505_1677a.WG10 from USA nonfunctional gag protein (gag) gene, complete sequence; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197120.1	0	HIV-1 isolate 505_1931a.WG01 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197176.1	0	HIV-1 isolate 505_2150a.WG07 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197199.1	0	HIV-1 isolate 505_2474a.WG06 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KU901976.1	0	HIV-1 isolate N8261_FL_CON from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KU901997.1	0	HIV-1 isolate T8250_FL_CON from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KY778345.1	0	HIV-1 isolate 2115-EM-19 from USA defective provirus genomic sequence
KY778395.1	0	HIV-1 isolate 2275-EM-21 from USA defective provirus genomic sequence
MZ080747.1	0	HIV-1 isolate 2303_PBTM_4 from USA, complete genome
OL872753.1	0	HIV-1 isolate 2470-PBNV-8 from USA, complete genome
MW754619.1	0	HIV-1 isolate 2518_DRp_29 from USA defective genome
MH897918.1	0	HIV-1 isolate 439_133+F_w11VT from USA, complete genome
MG196964.1	0	HIV-1 isolate 505_1270a.WG12 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MG197127.1	0	HIV-1 isolate 505_1958a.WG09 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; nonfunctional vif protein (vif) gene, complete sequence; and vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MK214316.1	0	HIV-1 isolate ARC-1a from USA, complete genome
KX505589.1	0	HIV-1 isolate CP02 clone CP02P06D04 from USA defective provirus genomic sequence
KX505616.1	0	HIV-1 isolate CP03 clone CP03P22E03 from USA defective provirus genomic sequence
KX505652.1	0	HIV-1 isolate CP06 clone CP06P06B06 from USA defective provirus genomic sequence
KX505686.1	0	HIV-1 isolate CP07 clone CP07P06G07 from USA defective provirus genomic sequence
KU749387.1	0	HIV-1 isolate DEMB13US026 from USA, partial genome
KT284371.1	0	HIV-1 isolate RV-1 from USA, complete genome
MG171201.1	0	HIV-1 isolate Minnesota_S1492_TotalPBMC2013T1_Intact from USA, complete genome
KY778299.1	0	HIV-1 isolate 2046-EM-26 from USA, partial genome
KX505396.1	0	HIV-1 isolate 2286 clone 2286P07E07 from USA defective provirus genomic sequence
KX505419.1	0	HIV-1 isolate 2443 clone 2443P07H09 from USA defective provirus genomic sequence
KX505475.1	0	HIV-1 isolate 2529 clone 2529P04C02 from USA defective provirus genomic sequence
KX505508.1	0	HIV-1 isolate 2531 clone 2531P21D02 from USA defective provirus genomic sequence
MZ868428.1	0	HIV-1 strain C-03_HFH_87 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KY658693.1	0	HIV-1 isolate DEMB14US030 from USA, partial genome
MZ868467.1	0	HIV-1 strain K-01_27 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KU678026.1	0	UNVERIFIED: HIV-1 clone Pt2_DNA_28 from USA genomic sequence
KU678060.1	0	UNVERIFIED: HIV-1 clone Pt3_DNA_6_2 from USA genomic sequence
KX505446.1	0	HIV-1 isolate 2521 clone 2521P04C06 from USA defective provirus genomic sequence
KX505555.1	0	HIV-1 isolate 3693 clone 3693P04C06 from USA defective provirus genomic sequence
MH897920.1	0	HIV-1 isolate 454_34+F_w01VT from USA, complete genome
MT744340.1	0	HIV-1 isolate C02.02_20181218CADHFH_MATR3 from USA, complete genome
MT745572.1	0	HIV-1 isolate F07.02_20190325CADHFH_ZNF721 from USA, complete genome
MT745575.1	0	HIV-1 isolate R09.01_20190805CADHFH_ABCA11P from USA, complete genome
MW062426.1	0	HIV-1 isolate UNC_308_PL1_A14 from USA defective genome
MZ922480.1	0	HIV-1 isolate 1756_EM_01 from USA, complete genome
MZ922673.1	0	HIV-1 isolate 2208_NV_21 from USA defective genome
MZ922520.1	0	HIV-1 isolate 2274_CM_13 from USA, complete genome
MZ922531.1	0	HIV-1 isolate 2454_TM_58 from USA, complete genome
MZ922982.1	0	HIV-1 isolate 2606_TM_08 from USA defective genome
KX505536.1	0	HIV-1 isolate 2609 clone 2609P08B10 from USA defective provirus genomic sequence
MN467271.1	0	HIV-1 isolate 2647_TTM_30 from USA defective genome
MZ922538.1	0	HIV-1 isolate 2661_EM_01 from USA, complete genome
MT189857.1	0	HIV-1 isolate 603_Q3_H9 from USA defective genome
MT189927.1	0	HIV-1 isolate 605_Q4_C15 from USA defective genome
MK114705.1	0	HIV-1 isolate 9241_W0_3E23_S16 from USA partial defective genome
MK115360.1	0	HIV-1 isolate 9245_W0_2A22_S84 from USA, partial genome
MK115401.1	0	HIV-1 isolate 9246_W0_1H8_S31 from USA partial defective genome
MT190008.1	0	HIV-1 isolate 9247_CEFT_CD69_L18 from USA defective genome
MK115745.1	0	HIV-1 isolate 9252_W0_16I9_S79 from USA partial defective genome
MT190767.1	0	HIV-1 isolate B207_CMV_CD69_G13 from USA defective genome
MN691961.1	0	HIV-1 isolate PID1683.PBMC-M18-03-WIPF1-F1F4-PBio from USA, complete genome
MK499378.1	0	HIV-1 isolate VA40774 from USA, partial genome
MW753667.1	0	HIV-1 isolate 2026_17_N_26 from USA, complete genome
MW062703.1	0	HIV-1 isolate UNC_367_PL1_I17 from USA defective genome
MK169493.1	0	HIV-1 isolate 114-LN-6F22 from USA defective genome genomic sequence
MK169545.1	0	HIV-1 isolate 116-PB-P12-E12-Nov-14 from USA defective genome genomic sequence
MK169677.1	0	HIV-1 isolate 120-LN-2-A6 from USA defective genome genomic sequence
MW059247.1	0	HIV-1 isolate 5101_wk-2_5_G24 from USA defective genome
MW063070.1	0	HIV-1 isolate TSC_125V1_PL2_H10 from USA, complete genome
MW062887.1	0	HIV-1 isolate UNC_432_PL1_P22 from USA defective genome
MW062962.1	0	HIV-1 isolate UNC_437PL5_A16 from USA defective genome
OM203601.1	0	UNVERIFIED: HIV-1 isolate 02-MB-PL5-A13 from USA genomic sequence
OM209425.1	0	HIV-1 isolate 5104-WK27-5-J7 from USA, partial genome
OM209431.1	0	HIV-1 isolate 5106-WK26-PL5-L12 from USA, partial genome
OM204121.1	0	UNVERIFIED: HIV-1 isolate 5111-WK26-PL3-I2 from USA genomic sequence
OM209483.1	0	HIV-1 isolate 5114-WK-2-PL9-J19 from USA, partial genome
OM204722.1	0	UNVERIFIED: HIV-1 isolate 5117-WK26-PL6-E12 from USA genomic sequence
OM209500.1	0	HIV-1 isolate 5118-WK26-PL6-B22 from USA, partial genome
OM205346.1	0	UNVERIFIED: HIV-1 isolate 5120-WK26-PL6-B10 from USA genomic sequence
OM209512.1	0	HIV-1 isolate 5122-WK-2-PL1-J21 from USA, partial genome
OM206032.1	0	UNVERIFIED: HIV-1 isolate 5125-WK26-PL10-O24 from USA genomic sequence
OM209651.1	0	HIV-1 isolate 5130-PRE-PL5-K9 from USA, partial genome
OM206266.1	0	UNVERIFIED: HIV-1 isolate 5203-WK26-4-J6 from USA genomic sequence
OM209676.1	0	HIV-1 isolate 5210-WK-2-PL9-B15 from USA, partial genome
OM206919.1	0	UNVERIFIED: HIV-1 isolate 5216-WK26-PL5-G14 from USA genomic sequence
OM209682.1	0	HIV-1 isolate 5227-WK26-PL10-B5 from USA, partial genome
OM207246.1	0	UNVERIFIED: HIV-1 isolate 5231-WK26-PL2-N20 from USA genomic sequence
MW309889.1	0	HIV-1 isolate P3_cmv_fbxo22 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MW309891.1	0	HIV-1 isolate P5_cmv_delec1 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence
OM209707.1	0	HIV-1 isolate TSC-124-V3-PL3-C9 from USA, partial genome
OM207461.1	0	UNVERIFIED: HIV-1 isolate TSC-127-V3-PL8-O8 from USA genomic sequence
OM207511.1	0	UNVERIFIED: HIV-1 isolate TSC-128-V3-PL3-C20 from USA genomic sequence
OM207668.1	0	UNVERIFIED: HIV-1 isolate TSC-135-V2-PL1-A1 from USA genomic sequence
OM207919.1	0	UNVERIFIED: HIV-1 isolate TSC-137-V2-PL1-D20 from USA genomic sequence
OM208257.1	0	UNVERIFIED: HIV-1 isolate TSC-139-V2-PL2-B21 from USA genomic sequence
OM209036.1	0	UNVERIFIED: HIV-1 isolate TSC-143-V2-PL2-C15 from USA genomic sequence
OM209990.1	0	HIV-1 isolate TSC-144-V2-PL5-I9 from USA, partial genome
KJ704792.1	0	HIV-1 isolate NYC4 from USA, partial genome
AY835777.1	0	HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome
AY835781.1	0	HIV-1 isolate 5157-83 clone pbf9 from USA, complete genome
M17451.1	0	Human immunodeficiency virus type 1, isolate RF (HAT-3), complete genome
K02007.1	0	Human immunodeficiency virus type 1, isolate ARV-2/SF2, complete proviral genome
AY835779.1	0	HIV-1 isolate 5019-84 clone pbf7 from USA, complete genome
M17449.1	0	Human immunodeficiency virus type 1, isolate MN, complete genome
AY352275.1	0	HIV-1 isolate SF33 from USA, complete genome
AY835769.1	0	HIV-1 isolate 5077-85 clone pbf23 from USA, complete genome
AB221005.1	0	Human immunodeficiency virus 1 proviral DNA, complete genome, strain:Ba-L
AY835775.1	0	HIV-1 isolate 5084-86 clone pbf3 from USA, complete genome
AY835749.1	0	HIV-1 isolate 5096-86 clone np2 from USA, complete genome
AY835774.1	0	HIV-1 isolate 5127-86 clone pbf29 from USA, complete genome
AF004394.1	0	HIV-1 strain ADA clone AD8, complete genome
U63632.1	0	HIV-1 isolate JRFL (USA) gag, pol, vif, vpr, tat, rev and env genes, complete cds
M93258.1	0	Human immunodeficiency virus type 1 (YU-2) RNA
AY835758.1	0	HIV-1 isolate 5113-87 clone pbf13 from USA, complete genome
L02317.1	0	Human immunodeficiency virus type 1
AY835763.1	0	HIV-1 isolate 5160-88 clone pbf18 from USA, complete genome
AF286365.1	0	HIV-1 isolate WR27 from USA, complete genome
U39362.2	0	Human immunodeficiency virus type 1 proviral DNA, gag, pol, vif, vpr, vpu, env, tat, rev and nef genes, complete cds
AY173952.1	0	HIV-1 isolate US1 from USA, complete genome
AY173953.1	0	HIV-1 isolate US2 from USA, complete genome
AY173954.1	0	HIV-1 isolate US3 from USA, complete genome
AY173955.1	0	HIV-1 isolate US4 from USA, complete genome
U69591.1	0	HIV-1 patient WCIPR sample 1990 clone 18, complete genome
U21135.1	0	Human immunodeficiency virus type 1 clone WEAU 1.60, complete genome
AY835761.1	0	HIV-1 isolate 5048-91 clone pbf16 from USA, complete genome
AF069140.1	0	HIV-1 isolate DH12 clone 3 from the USA, complete genome
FJ496145.1	0	HIV-1 isolate SUMA_flC5 from USA, complete genome
DQ487188.1	0	HIV-1 isolate WCD32P0793 from USA, complete genome
DQ487190.1	0	HIV-1 isolate WCM32P0793 from USA, complete genome
AY835773.1	0	HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome
AY835768.1	0	HIV-1 clone pbf22 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
ON015211.1	0	HIV-1 isolate Pt23_Pi_1995_DNA_9 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
JN024303.1	0	HIV-1 isolate USPI90770EI72y95091pcWG2B7 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
AY835753.1	0	HIV-1 isolate 5155-96 clone np8 from USA, complete genome
ON015184.1	0	HIV-1 isolate Pt22_Sm_1996A_DNA_3-4-10 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds; and nonfunctional nef protein (nef) gene, complete sequence
JN024428.1	0	HIV-1 isolate USPI55751EI32y96071pcWG2B15 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
AB078005.1	0	Human immunodeficiency virus 1 DNA, complete genome, clone:ARES2
DQ853463.1	0	HIV-1 isolate 15384.1 from USA, complete genome
AY560107.1	0	HIV-1 isolate 98USHVTN1925c1 from USA, complete genome
AY560108.1	0	HIV-1 isolate 98USHVTN3605c9 from USA, complete genome
AY560109.1	0	HIV-1 isolate 98USHVTN8229c6 from USA, complete genome
AY560110.1	0	HIV-1 isolate 98USHVTN941c1 from USA, complete genome
EF175212.1	0	HIV-1 isolate WC3-0498-4 from USA, complete genome
MT929372.1	0	HIV-1 isolate 004.REB.4D1, complete genome
MT929376.1	0	HIV-1 isolate 030.REB.3E1, complete genome
MT929380.1	0	HIV-1 isolate 044.REB.6F1, complete genome
MT033350.1	0	HIV-1 isolate 058301_B11 from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; vif protein (vif) gene, complete cds; nonfunctional vpr protein (vpr) and nonfunctional tat protein (tat) genes, complete sequence; rev protein (rev) and vpu protein (vpu) genes, complete cds; and nonfunctional envelope glycoprotein (env) and nonfunctional nef protein (nef) genes, complete sequence
MT033493.1	0	HIV-1 isolate 074602_B01 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, complete cds
MT033672.1	0	HIV-1 isolate 112404_A03 from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; vif protein (vif) and vpr protein (vpr) genes, complete cds; nonfunctional tat protein (tat) gene, complete sequence; and rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
MT033734.1	0	HIV-1 isolate 119409_B05 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif) and vpr protein (vpr) genes, complete cds; nonfunctional tat protein (tat) gene, complete sequence; rev protein (rev) and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, complete cds
MT033776.1	0	HIV-1 isolate 121103_H02 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), and vpu protein (vpu) genes, complete cds; nonfunctional envelope glycoprotein (env) gene, complete sequence; and nef protein (nef) gene, complete cds
MT929386.1	0	HIV-1 isolate 601.REB.4B7, complete genome
MT929390.1	0	HIV-1 isolate 9242.REB.13B1, complete genome
MT929395.1	0	HIV-1 isolate 9243.REB.13F7, complete genome
MT929396.1	0	HIV-1 isolate 9244.REB.7A1, complete genome
MT929418.1	0	HIV-1 isolate A08.REB.1A5, complete genome
MT929435.1	0	HIV-1 isolate A09.REB.1A2, complete genome
FJ469694.1	0	HIV-1 isolate CR0059T from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and envelope glycoprotein (env) and nef protein (nef) genes, complete cds
MT929446.1	0	HIV-1 isolate S22.REB.3B6, complete genome
MT929447.1	0	HIV-1 isolate S23.REB.24A5, complete genome
MT929450.1	0	HIV-1 isolate S30.REB.2D2, complete genome
JX503075.1	0	UNVERIFIED: HIV-1 isolate HIV-1/USA/BID-D617 from USA genomic sequence
MT635144.1	0	HIV-1 isolate 03-043 from Viet Nam, complete genome
DQ396398.1	0	HIV-1 isolate 03ZAPS045MB2 from South Africa, complete genome
KP109515.1	0	HIV-1 isolate DEMB09ZA022 from South Africa gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds
KU168257.1	0	HIV-1 isolate LA02FolC, complete genome
KU168258.1	0	HIV-1 isolate LA03BlEr, complete genome
KU168259.1	0	HIV-1 isolate LA04GuFu, complete genome
KU168260.1	0	HIV-1 isolate LA05MeAl, complete genome
KY658703.1	0	HIV-1 isolate DEURF10HA002, partial genome
MW689460.1	0	HIV-1 isolate VB_variant_11, complete genome
MW689465.1	0	HIV-1 isolate VB_variant_16, complete genome
MT458931.1	0	HIV-1 isolate VB_variant_1, complete genome
MT458933.1	0	HIV-1 isolate VB_variant_3, complete genome
MN485984.1	0	HIV-1 isolate AN from Belgium, complete genome
MN486011.1	0	HIV-1 isolate BO from Belgium, complete genome
JN692434.1	0	UNVERIFIED: HIV-1 isolate 02BR2022 from Brazil gag protein, vif protein, vpr protein, vpu protein, envelope glycoprotein, and nef protein genes, complete cds
